CustomerID,Age,TenureYears,Income,NumProducts,MonthlySpend
5398,47.3,4.17,103332.0,2,117.22
5399,21.1,0.68,87307.0,1,89.62
5400,43.1,3.3,58266.0,1,54.17
5401,28.1,3.15,83555.0,3,101.32
5402,36.0,6.94,75300.0,1,80.66
5403,45.3,5.33,74826.0,3,81.13
5404,40.9,8.36,38835.0,3,134.96
5405,31.5,6.09,91236.0,1,123.66
5406,40.1,6.09,72156.0,1,102.65
5407,24.7,0.2,67983.0,1,69.34
5408,51.5,5.61,57997.0,2,102.19
5409,37.9,2.81,54128.0,3,101.57
5410,51.2,1.44,76345.0,1,97.81
5411,34.7,0.17,35017.0,1,73.28
5412,34.8,3.4,85790.0,2,92.68
5413,32.4,1.19,48918.0,1,77.4
5414,48.8,1.89,28826.0,2,89.17
5415,32.9,3.43,106438.0,2,119.72
5416,46.4,7.28,52838.0,2,113.17
5417,36.2,5.24,55557.0,2,103.82
5418,20.2,1.8,92691.0,2,74.42
5419,34.3,1.47,107089.0,2,76.81
5420,28.2,0.82,39340.0,1,66.95
5421,40.3,1.4,50877.0,2,60.82
5422,28.1,0.35,52346.0,2,52.22
5423,49.3,10.0,88696.0,1,89.07
5424,39.1,2.56,102783.0,1,81.8
5425,38.2,0.41,48395.0,1,62.08
5426,46.6,1.31,98295.0,1,87.47
5427,49.6,2.38,55819.0,2,96.68
5428,39.8,2.28,76722.0,1,71.24
5429,32.3,0.11,44571.0,2,70.21
5430,22.3,9.04,67561.0,2,135.43
5431,33.1,0.97,67778.0,2,89.11
5432,33.8,0.05,63697.0,3,82.14
5433,41.1,0.24,77699.0,2,86.74
5434,36.5,2.6,49859.0,1,38.3
5435,46.9,0.44,52326.0,1,57.95
5436,33.9,0.13,78757.0,1,58.05
5437,39.4,1.43,96841.0,2,118.69
5438,51.8,2.92,69544.0,1,62.43
5439,43.4,0.36,80073.0,2,85.46
5440,39.4,1.13,85162.0,3,98.29
5441,34.0,1.62,86610.0,1,69.56
5442,33.7,0.52,50930.0,4,108.83
5443,31.5,2.12,54460.0,3,91.35
5444,34.6,0.27,56199.0,3,116.76
5445,47.6,0.14,108573.0,3,79.3
5446,37.8,2.2,80164.0,1,87.6
5447,26.5,0.85,79266.0,1,70.11
5448,57.7,0.3,77325.0,1,66.15
5449,43.2,1.65,43584.0,1,65.14
5450,25.9,7.4,108764.0,2,145.9
5451,35.6,3.86,79584.0,3,120.26
5452,41.1,5.07,84463.0,1,109.13
5453,57.0,6.17,34690.0,1,79.89
5454,28.9,10.0,85593.0,2,119.06
5455,49.8,4.32,62876.0,1,80.13
5456,54.0,2.81,43544.0,2,98.35
5457,33.7,1.36,50925.0,1,56.22
5458,37.2,0.6,44702.0,3,69.73
5459,29.6,3.48,44364.0,2,94.76
5460,38.0,10.0,71211.0,2,133.59
5461,39.6,1.89,62265.0,1,57.8
5462,46.6,3.86,76681.0,4,126.27
5463,50.9,2.05,103520.0,2,98.61
5464,32.5,1.7,67410.0,3,100.77
5465,20.3,1.58,25102.0,4,108.25
5466,39.8,2.11,65161.0,2,80.53
5467,42.9,1.37,93868.0,2,104.79
5468,42.5,4.14,68281.0,1,74.96
5469,36.7,6.22,100587.0,2,146.43
5470,41.2,6.43,79059.0,3,154.07
5471,55.2,0.78,33235.0,1,38.87
5472,43.8,6.79,72192.0,4,124.32
5473,36.3,1.25,75940.0,2,101.43
5474,35.0,1.11,91607.0,2,96.21
5475,38.3,3.89,106393.0,2,120.34
5476,56.4,1.09,88155.0,1,65.4
5477,38.2,0.16,78810.0,1,65.41
5478,39.8,1.4,83524.0,1,70.26
5479,35.2,3.83,66640.0,2,100.54
5480,51.0,1.19,40742.0,4,83.22
5481,59.6,2.98,70830.0,2,91.15
5482,44.5,3.24,77306.0,2,78.14
5483,40.8,3.97,45927.0,1,65.46
5484,40.4,6.82,96532.0,3,136.26
5485,18.0,1.7,90108.0,2,102.81
5486,47.5,0.55,42565.0,2,78.39
5487,41.3,1.15,97317.0,4,136.06
5488,44.3,1.7,63834.0,3,76.65
5489,32.9,3.75,54430.0,2,109.72
5490,36.2,0.04,91586.0,4,107.28
5491,35.9,1.14,68979.0,2,74.83
5492,50.2,4.54,107984.0,3,134.62
5493,36.2,3.33,52942.0,2,82.9
5494,60.8,3.95,35367.0,1,73.69
5495,44.3,5.01,64391.0,4,138.89
5496,27.2,4.59,85784.0,1,81.18
5497,38.7,3.44,51457.0,1,70.06
5498,33.5,1.74,43398.0,1,58.93
5499,18.1,10.0,74579.0,2,144.86
5500,56.0,2.53,40726.0,1,56.46
5501,47.0,0.68,76134.0,2,76.01
5502,45.3,1.04,63188.0,4,94.99
5503,41.7,3.55,79889.0,1,71.0
5504,26.2,7.76,42323.0,3,100.89
5505,35.2,0.59,95963.0,1,65.94
5506,48.4,0.26,66339.0,1,86.48
5507,29.5,6.4,85270.0,2,126.78
5508,18.0,7.41,89198.0,3,157.52
5509,37.7,0.97,46851.0,1,44.41
5510,38.6,1.42,87645.0,2,62.99
5511,41.4,3.24,41499.0,1,72.49
5512,47.3,1.2,42597.0,4,130.63
5513,46.4,6.29,109280.0,1,102.69
5514,42.6,0.34,92237.0,2,90.05
5515,52.0,0.12,111473.0,3,86.27
5516,24.8,0.7,62596.0,2,79.42
5517,45.0,1.01,72049.0,4,111.85
5518,46.3,0.36,80547.0,4,82.43
5519,27.6,0.2,69756.0,2,63.73
5520,25.0,4.23,55077.0,2,76.87
5521,32.5,0.54,52078.0,1,35.05
5522,33.4,7.36,74277.0,4,135.82
5523,47.5,1.38,48663.0,1,68.75
5524,33.9,3.33,48103.0,3,91.59
5525,31.4,0.77,77871.0,2,102.46
5526,33.9,0.82,68097.0,2,76.1
5527,51.2,2.56,88744.0,1,87.88
5528,40.1,2.47,61502.0,2,94.4
5529,38.2,4.39,58375.0,1,103.37
5530,38.9,4.25,78471.0,1,76.95
5531,52.9,3.33,53760.0,1,79.41
5532,32.5,1.79,56837.0,1,52.7
5533,53.2,6.64,57631.0,2,131.69
5534,42.1,2.92,65806.0,2,75.28
5535,38.4,10.0,105449.0,1,132.98
5536,65.0,5.13,42464.0,2,115.3
5537,29.4,0.14,95910.0,3,86.41
5538,36.5,1.16,84756.0,2,98.73
5539,27.7,2.55,101340.0,4,118.74
5540,49.5,3.83,132734.0,1,141.91
5541,56.9,2.4,98629.0,3,87.56
5542,56.7,4.63,88513.0,2,85.28
5543,52.2,1.0,43750.0,2,55.29
5544,38.0,0.61,46276.0,2,55.28
5545,36.3,0.17,77204.0,2,89.64
5546,23.3,2.56,36038.0,2,104.69
5547,60.4,3.5,82309.0,2,117.14
5548,44.7,1.18,27302.0,1,55.21
5549,35.1,2.85,93045.0,2,101.77
5550,53.3,0.16,63566.0,3,81.74
5551,30.3,0.31,72532.0,2,86.74
5552,44.1,3.63,55033.0,1,71.91
5553,38.3,1.38,32029.0,1,57.59
5554,46.4,3.34,94694.0,1,78.26
5555,39.4,5.35,96714.0,1,82.41
5556,25.5,5.74,62970.0,1,89.73
5557,40.8,0.57,83239.0,1,71.16
5558,50.5,2.0,62182.0,1,60.61
5559,39.7,3.97,75770.0,2,88.68
5560,47.8,4.46,85183.0,4,144.52
5561,29.5,4.61,81102.0,4,142.61
5562,39.7,0.78,96819.0,1,105.77
5563,33.8,0.64,80378.0,1,91.26
5564,47.5,2.67,70562.0,2,73.47
5565,40.3,4.05,54772.0,1,74.31
5566,46.9,1.15,60430.0,2,59.26
5567,50.9,0.33,86201.0,2,58.22
5568,46.9,3.78,39963.0,2,117.63
5569,42.7,1.07,92116.0,3,129.31
5570,30.0,0.55,64377.0,3,84.33
5571,40.0,0.48,53628.0,4,122.5
5572,34.7,1.13,48026.0,1,80.92
5573,36.6,2.69,83487.0,3,83.16
5574,36.3,1.33,69707.0,2,97.41
5575,30.2,0.06,101775.0,2,83.94
5576,20.4,0.31,44738.0,3,90.76
5577,33.3,1.03,58437.0,4,153.87
5578,41.9,3.23,68156.0,3,132.15
5579,26.5,0.31,54963.0,2,72.02
5580,40.2,2.47,70122.0,2,111.71
5581,59.0,0.38,76390.0,2,53.07
5582,50.2,0.71,79690.0,3,107.69
5583,56.4,0.57,100123.0,2,100.3
5584,43.9,0.21,43931.0,2,79.08
5585,51.7,3.34,76755.0,2,89.42
5586,32.8,1.87,57061.0,1,73.11
5587,33.6,5.33,78600.0,4,151.15
5588,18.0,0.31,78627.0,1,33.83
5589,51.9,0.47,50262.0,2,67.35
5590,55.4,1.1,51977.0,3,77.27
5591,34.5,4.36,80233.0,2,113.97
5592,37.5,1.09,70468.0,3,119.41
5593,32.5,1.57,65608.0,3,90.17
5594,43.8,1.08,83160.0,1,57.2
5595,51.2,0.25,84634.0,2,86.53
5596,22.6,8.41,59407.0,2,99.05
5597,44.1,2.39,52959.0,2,79.59
5598,37.2,4.65,44762.0,2,86.27
5599,41.1,3.22,70669.0,2,103.04
5600,44.6,2.17,41537.0,1,67.04
5601,38.1,0.28,71989.0,2,82.68
5602,39.0,3.09,94337.0,1,112.76
5603,37.9,0.51,62931.0,1,66.82
5604,49.7,1.61,59276.0,2,75.18
5605,44.2,2.98,109957.0,2,104.31
5606,42.2,4.57,100194.0,1,86.41
5607,27.3,3.47,54708.0,3,89.31
5608,36.2,3.34,72780.0,2,75.09
5609,49.0,0.48,76574.0,4,129.79
5610,40.4,1.27,74073.0,2,75.22
5611,46.6,0.13,106293.0,1,82.72
5612,57.7,3.81,71745.0,3,107.74
5613,50.4,9.15,74745.0,2,124.88
5614,40.9,0.92,83773.0,2,105.39
5615,34.9,0.28,93798.0,2,91.7
5616,18.0,1.94,88738.0,1,67.0
5617,38.3,5.83,80762.0,2,103.04
5618,36.7,2.41,38826.0,1,75.57
5619,43.9,0.14,60237.0,2,81.94
5620,38.5,10.0,86388.0,3,163.44
5621,36.8,5.29,75008.0,3,117.98
5622,22.2,0.42,86523.0,1,51.32
5623,30.6,7.65,107743.0,3,154.21
5624,44.8,1.8,46461.0,2,81.22
5625,57.2,1.4,92758.0,1,82.75
5626,39.0,1.85,63393.0,3,78.93
5627,43.3,5.4,88707.0,2,102.77
5628,49.5,3.23,69176.0,1,64.47
5629,31.9,0.18,112540.0,1,87.17
5630,43.7,9.48,72602.0,2,132.85
5631,32.6,0.48,57190.0,1,59.84
5632,48.6,4.11,78397.0,3,131.14
5633,41.5,3.03,76479.0,2,118.07
5634,43.0,0.62,92762.0,2,95.43
5635,32.2,0.56,78961.0,1,79.69
5636,47.1,6.13,119501.0,3,135.11
5637,60.8,1.63,67772.0,2,73.76
5638,29.9,3.19,68008.0,2,108.6
5639,36.6,2.1,57922.0,3,85.67
5640,42.3,3.9,71713.0,1,93.57
5641,47.9,1.96,74621.0,2,115.19
5642,34.4,1.02,75624.0,2,95.3
5643,18.0,1.35,71344.0,2,84.76
5644,53.6,5.88,57804.0,1,67.0
5645,47.6,1.89,52367.0,1,67.64
5646,22.6,0.72,62497.0,2,94.26
5647,33.9,8.18,92831.0,4,155.54
5648,55.7,4.78,97136.0,2,127.6
5649,54.5,0.17,68461.0,1,68.28
5650,49.4,10.0,51168.0,3,139.56
5651,38.2,3.56,68377.0,2,90.46
5652,40.8,0.52,111833.0,2,75.49
5653,38.7,0.81,89979.0,2,83.72
5654,51.3,3.54,81015.0,2,93.26
5655,31.2,4.54,89254.0,2,117.29
5656,31.9,0.82,100811.0,1,79.44
5657,50.1,0.89,46943.0,3,104.18
5658,39.6,1.1,62159.0,1,69.6
5659,53.8,2.73,59426.0,1,64.46
5660,33.3,0.57,81742.0,1,58.5
5661,39.5,0.33,73202.0,3,86.9
5662,30.8,3.41,85126.0,2,103.78
5663,40.1,4.53,59862.0,3,106.0
5664,25.2,2.09,97439.0,2,83.7
5665,35.1,1.36,68613.0,1,84.48
5666,25.6,1.7,83891.0,2,94.76
5667,46.9,1.48,93908.0,2,98.85
5668,47.2,9.66,92302.0,2,122.64
5669,22.7,4.38,77217.0,1,72.7
5670,53.3,0.7,86387.0,3,100.22
5671,65.0,1.45,104833.0,3,83.03
5672,40.5,2.36,80272.0,2,105.57
5673,33.6,2.85,55407.0,3,91.03
5674,68.2,1.89,81661.0,2,87.27
5675,26.8,4.98,69254.0,1,94.42
5676,40.2,4.38,23040.0,2,77.73
5677,41.8,2.11,79240.0,1,59.67
5678,53.5,5.78,72333.0,1,115.02
5679,43.6,4.17,93128.0,1,70.01
5680,35.0,4.52,54998.0,4,91.22
5681,30.5,9.4,39886.0,2,126.35
5682,36.6,0.93,73374.0,3,77.21
5683,29.9,0.93,77604.0,1,89.81
5684,40.5,6.59,71877.0,1,102.36
5685,34.4,4.44,70414.0,3,119.77
5686,25.1,7.83,48625.0,2,100.53
5687,52.6,0.2,67222.0,3,80.11
5688,35.0,2.96,63032.0,1,69.54
5689,27.3,0.47,91454.0,4,106.15
5690,38.3,2.1,77587.0,2,109.71
5691,40.7,0.51,64440.0,1,52.15
5692,22.5,0.41,104478.0,2,101.97
5693,43.3,0.04,64622.0,3,106.01
5694,29.5,2.98,81156.0,1,69.48
5695,57.1,1.33,66662.0,4,118.47
5696,45.2,0.33,102623.0,2,79.15
5697,36.0,1.17,71737.0,2,82.06
5698,32.5,0.56,72328.0,1,60.05
5699,39.0,8.53,67203.0,2,109.11
5700,46.1,1.16,73930.0,1,72.54
5701,39.7,1.22,93991.0,2,75.49
5702,37.8,5.5,86917.0,3,141.25
5703,40.6,3.13,70562.0,2,77.64
5704,34.0,3.72,104027.0,2,91.36
5705,36.6,3.03,87460.0,1,81.46
5706,19.1,8.77,61236.0,4,143.37
5707,49.7,0.7,42393.0,1,60.48
5708,43.0,10.0,61700.0,1,110.86
5709,32.3,5.33,78267.0,2,83.79
5710,59.0,2.67,81944.0,3,125.34
5711,40.9,3.26,97183.0,4,130.97
5712,29.6,3.14,48109.0,4,118.87
5713,48.6,0.18,61217.0,4,138.16
5714,44.0,0.74,46447.0,2,91.44
5715,43.9,9.77,43224.0,1,104.17
5716,35.7,2.29,57444.0,2,63.97
5717,44.5,1.43,77332.0,1,52.58
5718,37.4,4.31,85428.0,1,108.22
5719,45.6,2.23,51033.0,1,60.37
5720,21.0,0.04,53814.0,1,54.77
5721,35.7,4.0,34404.0,2,66.7
5722,57.2,3.95,74287.0,2,105.65
5723,32.3,0.54,55357.0,2,92.2
5724,34.0,9.42,103261.0,3,176.42
5725,35.5,0.76,78196.0,2,78.49
5726,27.9,1.84,66571.0,4,125.85
5727,18.0,0.37,57178.0,2,73.93
5728,37.7,2.77,40107.0,1,78.18
5729,41.4,1.41,42643.0,1,59.02
5730,39.5,1.31,57557.0,2,67.21
5731,38.6,5.26,56022.0,3,133.57
5732,40.4,0.03,50017.0,1,56.62
5733,50.2,4.8,77542.0,3,114.43
5734,38.1,2.54,80285.0,2,97.55
5735,34.3,10.0,60827.0,1,98.45
5736,37.2,2.67,108703.0,2,113.15
5737,45.8,0.17,35065.0,2,61.76
5738,54.1,0.16,71163.0,1,51.9
5739,33.7,6.44,65628.0,2,144.3
5740,41.0,5.52,58986.0,3,101.06
5741,43.4,1.27,56047.0,2,83.98
5742,30.1,2.89,69861.0,1,78.53
5743,40.2,2.02,65489.0,4,100.89
5744,25.3,10.0,62162.0,1,105.24
5745,22.3,8.98,44026.0,1,77.93
5746,43.7,10.0,37638.0,2,145.94
5747,36.2,6.04,64230.0,3,116.99
5748,42.0,7.21,61958.0,2,108.02
5749,39.8,0.73,66059.0,2,109.28
5750,30.2,5.33,67828.0,4,121.73
5751,39.5,3.7,59550.0,3,126.76
5752,27.7,9.87,65752.0,1,119.92
5753,53.9,2.54,52929.0,3,68.77
5754,26.4,0.27,100479.0,3,101.37
5755,38.0,2.73,54005.0,1,76.86
5756,29.6,3.48,62580.0,2,93.28
5757,45.7,0.75,55524.0,3,91.35
5758,36.7,1.5,55188.0,1,55.58
5759,34.8,2.74,70493.0,1,66.35
5760,48.5,1.41,67955.0,3,94.33
5761,40.3,1.41,60811.0,3,125.78
5762,45.2,0.43,64330.0,1,49.1
5763,30.2,8.48,55604.0,2,107.69
5764,26.0,4.16,78035.0,2,102.89
5765,41.1,0.0,111104.0,2,72.48
5766,36.8,4.35,52503.0,4,129.34
5767,46.3,4.04,77879.0,2,81.84
5768,39.2,0.03,70899.0,2,62.22
5769,42.1,1.38,83373.0,4,103.18
5770,23.8,2.8,83936.0,1,58.45
5771,58.9,1.81,74108.0,1,92.14
5772,38.4,4.52,69204.0,2,108.13
5773,47.0,1.66,61311.0,2,96.46
5774,31.6,0.5,54701.0,1,72.11
5775,43.1,10.0,68063.0,2,124.61
5776,27.0,0.83,44308.0,2,71.83
5777,44.5,3.79,58123.0,3,122.29
5778,36.4,0.46,92137.0,1,98.86
5779,40.3,1.2,71970.0,2,65.89
5780,47.0,1.75,87853.0,1,116.48
5781,27.7,0.64,99393.0,2,73.59
5782,33.2,1.79,66459.0,2,78.83
5783,44.6,0.51,74147.0,4,113.2
5784,61.0,2.46,63963.0,1,74.73
5785,38.6,3.27,53748.0,2,117.34
5786,45.9,0.19,50941.0,1,71.34
5787,38.9,6.15,86863.0,2,121.7
5788,59.4,0.61,74173.0,3,112.69
5789,22.5,0.77,106932.0,4,132.31
5790,40.9,3.25,89441.0,2,91.86
5791,23.7,1.9,55376.0,3,104.41
5792,18.0,2.08,86807.0,1,81.78
5793,43.0,0.41,63898.0,1,49.88
5794,41.4,4.92,94337.0,3,146.21
5795,37.2,2.88,60273.0,1,72.78
5796,38.9,0.44,48951.0,1,39.99
5797,71.0,1.41,54085.0,2,63.29
5798,37.4,4.99,55107.0,2,105.09
5799,45.1,2.52,53195.0,1,84.47
5800,33.5,0.35,58548.0,3,97.56
5801,43.0,1.4,87134.0,2,99.06
5802,37.6,0.83,105921.0,2,84.45
5803,35.9,2.19,43396.0,1,64.81
5804,58.2,5.56,95270.0,2,110.42
5805,51.8,1.72,60446.0,3,94.5
5806,41.4,1.7,76958.0,4,117.59
5807,18.0,7.07,36917.0,4,120.89
5808,36.4,2.58,80481.0,2,106.45
5809,67.0,2.51,29894.0,4,88.54
5810,37.7,0.91,76279.0,1,50.66
5811,51.0,2.81,75145.0,1,66.99
5812,54.4,2.57,73820.0,3,120.21
5813,42.2,1.52,55302.0,1,69.73
5814,31.6,10.0,80991.0,1,90.9
5815,18.0,6.41,77822.0,4,152.79
5816,46.8,4.15,65801.0,3,111.16
5817,31.9,2.31,83437.0,1,73.92
5818,41.8,1.86,68088.0,3,97.85
5819,27.5,0.61,80576.0,3,80.67
5820,37.3,1.09,67482.0,4,115.14
5821,40.3,4.46,74334.0,2,83.02
5822,42.7,1.81,81494.0,3,101.34
5823,28.9,6.42,62042.0,3,117.01
5824,52.0,0.48,45323.0,2,81.72
5825,34.0,2.13,75522.0,2,91.63
5826,23.3,3.12,93788.0,2,114.23
5827,38.9,2.18,75983.0,2,73.4
5828,40.3,6.6,76363.0,4,141.92
5829,41.6,10.0,69156.0,2,135.57
5830,53.6,0.37,84782.0,1,88.99
5831,37.6,0.42,66281.0,3,76.58
5832,38.8,0.42,60922.0,1,48.88
5833,29.0,3.43,92106.0,2,111.9
5834,48.2,1.4,59389.0,1,89.68
5835,41.8,3.97,87789.0,2,109.17
5836,35.8,1.56,92119.0,4,108.12
5837,21.0,2.96,81336.0,3,96.57
5838,54.4,4.41,45015.0,1,76.63
5839,27.7,2.38,70543.0,4,125.87
5840,34.1,2.33,65960.0,2,84.87
5841,43.6,0.28,60080.0,2,59.12
5842,28.0,1.59,72855.0,2,103.96
5843,25.1,2.37,85384.0,4,121.21
5844,18.8,1.86,60829.0,1,77.17
5845,47.2,6.93,66572.0,2,84.47
5846,34.5,7.11,65179.0,2,129.8
5847,69.3,5.18,93277.0,1,87.04
5848,30.1,1.41,64858.0,4,133.47
5849,30.8,3.79,45312.0,2,96.54
5850,34.3,1.51,38531.0,3,66.7
5851,42.4,0.79,77255.0,1,73.48
5852,35.3,1.26,54786.0,3,118.2
5853,46.1,0.22,83374.0,3,90.3
5854,30.2,1.21,43376.0,2,98.57
5855,26.2,1.85,59222.0,2,89.15
5856,22.0,9.34,43389.0,4,164.68
5857,18.0,1.13,78692.0,3,105.17
5858,34.8,6.98,82977.0,2,116.4
5859,37.0,0.78,76773.0,2,112.25
5860,33.7,0.64,48281.0,3,98.5
5861,52.4,2.2,55085.0,1,64.11
5862,52.3,3.35,74686.0,2,102.61
5863,36.7,0.14,36245.0,4,86.81
5864,22.1,0.75,65177.0,4,111.97
5865,34.3,1.82,100338.0,3,132.36
5866,34.0,1.21,66401.0,1,65.34
5867,33.4,3.74,40229.0,4,101.88
5868,33.0,2.15,57852.0,2,69.58
5869,33.5,0.52,57386.0,1,61.88
5870,36.1,6.75,112806.0,2,116.86
5871,33.6,1.04,103314.0,3,90.22
5872,42.1,3.94,84619.0,1,70.51
5873,43.6,4.54,63138.0,4,145.48
5874,30.9,9.9,94013.0,4,165.26
5875,52.7,2.07,47331.0,1,64.77
5876,30.2,2.87,91532.0,4,116.76
5877,23.8,1.22,88559.0,4,113.3
5878,43.8,3.4,66973.0,1,69.48
5879,31.8,1.87,92784.0,1,77.54
5880,43.2,1.73,61056.0,2,58.08
5881,18.0,5.8,44698.0,2,113.9
5882,53.9,0.15,89559.0,3,100.93
5883,46.7,6.41,68295.0,2,112.2
5884,25.0,5.73,82036.0,4,155.64
5885,25.2,2.12,106418.0,4,146.17
5886,56.7,2.02,55555.0,2,73.2
5887,32.6,1.35,67132.0,2,92.88
5888,31.7,10.0,101393.0,2,149.72
5889,18.0,0.35,83375.0,2,90.52
5890,36.5,2.68,56004.0,2,101.81
5891,37.7,3.43,50900.0,1,84.59
5892,47.2,8.17,59438.0,1,110.32
5893,26.0,4.55,55232.0,1,100.72
5894,24.8,3.1,74747.0,4,126.27
5895,44.5,0.37,71569.0,1,66.22
5896,50.1,1.4,75585.0,1,84.24
5897,24.3,0.45,53184.0,2,71.31
5898,50.8,6.39,68583.0,1,101.29
5899,40.4,4.15,28886.0,1,58.91
5900,50.9,4.25,72900.0,2,65.89
5901,39.3,3.17,93509.0,2,112.24
5902,18.0,2.12,41505.0,1,39.64
5903,38.5,0.49,79669.0,2,73.86
5904,50.6,1.2,57780.0,2,91.09
5905,31.1,0.44,86050.0,2,99.37
5906,36.1,3.87,73173.0,3,131.37
5907,38.2,0.52,78094.0,1,38.61
5908,18.0,3.63,71296.0,2,101.78
5909,56.7,3.54,96567.0,3,116.94
5910,31.0,1.84,76948.0,4,135.1
5911,45.1,0.44,55892.0,3,111.53
5912,39.1,1.13,71974.0,2,64.85
5913,52.6,1.16,62622.0,2,80.7
5914,44.1,3.62,73248.0,2,109.75
5915,37.7,0.36,61605.0,3,86.45
5916,31.1,5.3,56464.0,3,140.54
5917,48.0,4.29,73985.0,2,94.8
5918,21.3,0.62,71116.0,1,62.6
5919,46.5,3.81,91279.0,2,89.27
5920,29.0,3.31,61701.0,1,78.88
5921,52.5,4.14,30383.0,4,67.19
5922,41.6,0.63,62723.0,1,59.47
5923,46.4,0.51,37471.0,1,71.4
5924,40.8,0.81,78313.0,3,79.4
5925,22.5,1.37,36522.0,1,32.69
5926,31.4,4.73,50233.0,1,95.77
5927,46.7,4.02,62753.0,2,113.76
5928,41.7,7.79,100879.0,2,108.91
5929,51.8,0.18,48542.0,2,95.96
5930,44.0,0.03,70248.0,2,84.64
5931,30.3,3.6,81600.0,1,101.68
5932,32.0,0.98,99681.0,2,83.15
5933,41.0,1.22,85556.0,2,112.63
5934,18.0,2.37,91878.0,3,110.26
5935,56.7,0.32,87286.0,2,81.35
5936,44.4,3.09,45818.0,2,90.87
5937,52.3,1.18,77194.0,2,80.53
5938,24.2,3.0,86973.0,1,62.48
5939,52.4,5.39,50870.0,1,83.89
5940,62.3,0.56,58405.0,3,85.73
5941,26.8,8.02,53936.0,1,85.53
5942,47.7,2.27,85452.0,2,113.9
5943,40.0,7.69,68614.0,1,136.78
5944,24.6,0.7,63583.0,3,80.6
5945,44.9,2.78,44367.0,4,114.48
5946,48.3,1.55,68652.0,2,78.99
5947,34.0,4.46,58648.0,2,130.29
5948,51.7,2.79,74867.0,2,100.94
5949,23.3,2.05,47141.0,3,108.49
5950,25.1,7.33,73558.0,1,119.22
5951,41.4,1.42,61221.0,2,83.5
5952,40.3,0.75,45014.0,2,68.93
5953,32.8,2.81,43454.0,2,104.43
5954,48.1,2.93,46460.0,1,79.68
5955,45.3,1.73,65872.0,1,57.17
5956,48.6,2.0,72420.0,3,92.85
5957,38.8,9.62,75396.0,1,107.47
5958,46.0,3.96,76151.0,2,117.46
5959,35.5,0.35,54830.0,2,95.93
5960,60.5,0.72,91168.0,1,106.7
5961,31.9,10.0,61155.0,2,114.08
5962,61.1,3.89,79003.0,3,117.52
5963,40.3,7.4,66717.0,2,107.66
5964,26.2,1.09,77512.0,3,99.12
5965,53.7,4.06,65713.0,2,110.14
5966,41.3,3.76,77873.0,2,99.2
5967,48.5,1.05,69852.0,2,102.66
5968,52.2,2.4,86277.0,4,118.4
5969,43.4,2.96,53626.0,2,97.28
5970,34.1,1.97,34602.0,2,67.22
5971,49.8,5.27,50533.0,2,68.69
5972,40.0,5.37,91378.0,2,98.06
5973,46.9,5.7,66909.0,1,91.94
5974,18.5,4.88,71841.0,1,117.61
5975,44.5,2.01,48927.0,3,87.59
5976,33.6,1.44,71311.0,1,68.38
5977,56.5,5.34,49544.0,2,103.37
5978,46.2,2.02,52484.0,4,101.92
5979,42.4,0.85,61950.0,2,71.69
5980,44.9,2.12,78902.0,1,78.12
5981,30.0,0.46,81037.0,3,93.46
5982,56.2,3.53,81581.0,1,58.05
5983,59.9,1.23,38238.0,2,61.09
5984,43.9,0.91,69867.0,2,91.58
5985,55.9,9.41,66064.0,1,117.67
5986,34.3,4.5,39356.0,1,93.46
5987,32.0,4.64,70320.0,1,105.4
5988,40.4,2.93,64991.0,1,62.14
5989,44.3,5.48,80231.0,1,83.19
5990,36.1,4.27,71625.0,4,119.6
5991,45.4,2.74,59014.0,2,84.86
5992,43.1,9.74,88515.0,3,139.68
5993,30.0,0.64,25575.0,2,61.1
5994,45.2,8.61,68715.0,2,107.32
5995,48.6,1.54,34735.0,1,68.1
5996,41.7,2.25,51756.0,1,52.7
5997,51.5,0.39,80496.0,2,68.85
5998,27.8,2.33,44516.0,3,102.63
5999,44.7,2.83,41526.0,1,76.47
6000,28.3,10.0,117639.0,2,144.03
6001,28.9,10.0,42814.0,1,115.49
6002,33.7,10.0,103010.0,2,153.35
6003,30.6,1.28,66556.0,2,111.82
6004,34.5,10.0,59503.0,3,149.96
6005,37.9,1.82,81336.0,1,102.32
6006,48.4,5.73,96732.0,1,103.01
6007,36.8,0.73,47079.0,2,93.58
6008,24.1,2.11,59795.0,4,136.28
6009,51.4,10.0,86937.0,2,132.29
6010,31.6,8.81,75760.0,2,114.3
6011,39.4,3.45,92038.0,2,96.41
6012,44.5,4.8,80302.0,1,97.19
6013,42.0,0.58,106164.0,3,93.07
6014,50.9,3.84,73572.0,1,76.48
6015,44.8,2.89,74436.0,3,127.03
6016,31.4,0.29,76434.0,2,92.27
6017,61.8,0.36,67150.0,2,42.72
6018,41.9,0.34,86962.0,1,51.46
6019,38.5,3.87,74741.0,3,146.65
6020,49.6,0.46,85764.0,1,89.0
6021,42.5,1.89,88890.0,2,86.2
6022,44.0,1.32,78569.0,3,80.61
6023,64.9,2.4,80034.0,2,74.52
6024,37.2,3.68,49793.0,2,96.02
6025,36.8,3.46,58993.0,4,150.66
6026,41.2,2.17,86868.0,1,109.28
6027,50.7,1.87,98473.0,4,104.8
6028,24.9,1.52,31191.0,1,51.1
6029,20.3,5.94,58643.0,2,90.89
6030,34.1,1.21,70472.0,1,71.45
6031,23.7,0.9,52415.0,1,40.99
